RespondentID,Price,Brand,SolutionQuality,Difficulty,Design,Rating
46,24000,National,Basic,Easy,단색,4.18
46,24000,National,Basic,Easy,풀컬러,4.42
46,24000,National,Basic,Medium,단색,3.38
46,24000,National,Basic,Medium,풀컬러,4.54
46,24000,National,Basic,Hard,단색,3.78
46,24000,National,Basic,Hard,풀컬러,4.76
46,24000,National,Advanced,Easy,단색,4.28
46,24000,National,Advanced,Easy,풀컬러,5.05
46,24000,National,Advanced,Medium,단색,4.12
46,24000,National,Advanced,Medium,풀컬러,5.42
46,24000,National,Advanced,Hard,단색,4.25
46,24000,National,Advanced,Hard,풀컬러,4.99
46,26000,Local,Basic,Easy,단색,2.17
46,26000,Local,Basic,Easy,풀컬러,3.35
46,26000,Local,Basic,Medium,단색,2.05
46,26000,Local,Basic,Medium,풀컬러,3.18
46,26000,Local,Basic,Hard,단색,2.68
46,26000,Local,Basic,Hard,풀컬러,3.41
46,26000,Local,Advanced,Easy,단색,2.66
46,26000,Local,Advanced,Easy,풀컬러,3.24
46,26000,Local,Advanced,Medium,단색,2.19
46,26000,Local,Advanced,Medium,풀컬러,3.59
46,26000,Local,Advanced,Hard,단색,3.41
46,26000,Local,Advanced,Hard,풀컬러,3.53
46,26000,National,Basic,Easy,단색,3.69
46,26000,National,Basic,Easy,풀컬러,3.94
46,26000,National,Basic,Medium,단색,3.61
46,26000,National,Basic,Medium,풀컬러,4.54
46,26000,National,Basic,Hard,단색,3.58
46,26000,National,Basic,Hard,풀컬러,4.58
46,26000,National,Advanced,Easy,단색,4.06
46,26000,National,Advanced,Easy,풀컬러,5.14
46,26000,National,Advanced,Medium,단색,4.35
46,26000,National,Advanced,Medium,풀컬러,5.04
46,26000,National,Advanced,Hard,단색,4.95
46,26000,National,Advanced,Hard,풀컬러,5.43
46,28000,Local,Basic,Easy,단색,1.69
46,28000,Local,Basic,Easy,풀컬러,2.7
46,28000,Local,Basic,Medium,단색,1.97
46,28000,Local,Basic,Medium,풀컬러,2.85
46,28000,Local,Basic,Hard,단색,2.95
46,28000,Local,Basic,Hard,풀컬러,3.13
46,28000,Local,Advanced,Easy,단색,1.99
46,28000,Local,Advanced,Easy,풀컬러,3.26
46,28000,Local,Advanced,Medium,단색,2.12
46,28000,Local,Advanced,Medium,풀컬러,3.42
46,28000,Local,Advanced,Hard,단색,2.3
46,28000,Local,Advanced,Hard,풀컬러,3.46
46,28000,National,Basic,Easy,단색,2.91
46,28000,National,Basic,Easy,풀컬러,4.24
46,28000,National,Basic,Medium,단색,3.47
46,28000,National,Basic,Medium,풀컬러,4.32
46,28000,National,Basic,Hard,단색,3.64
46,28000,National,Basic,Hard,풀컬러,4.01
46,28000,National,Advanced,Easy,단색,4.22
46,28000,National,Advanced,Easy,풀컬러,5.4
46,28000,National,Advanced,Medium,단색,4.29
46,28000,National,Advanced,Medium,풀컬러,4.8
46,28000,National,Advanced,Hard,단색,3.94
46,28000,National,Advanced,Hard,풀컬러,4.85
47,8000,Local,Basic,Easy,단색,4.01
47,8000,Local,Basic,Easy,풀컬러,4.43
47,8000,Local,Basic,Medium,단색,4.03
47,8000,Local,Basic,Medium,풀컬러,4.66
47,8000,Local,Basic,Hard,단색,4.14
47,8000,Local,Basic,Hard,풀컬러,4.45
47,8000,Local,Advanced,Easy,단색,4.44
47,8000,Local,Advanced,Easy,풀컬러,4.8
47,8000,Local,Advanced,Medium,단색,4.49
47,8000,Local,Advanced,Medium,풀컬러,5.25
47,8000,Local,Advanced,Hard,단색,5.19
47,8000,Local,Advanced,Hard,풀컬러,4.96
47,8000,National,Basic,Easy,단색,4.82
47,8000,National,Basic,Easy,풀컬러,5.77
47,8000,National,Basic,Medium,단색,5.01
47,8000,National,Basic,Medium,풀컬러,5.67
47,8000,National,Basic,Hard,단색,5.15
47,8000,National,Basic,Hard,풀컬러,6.01
47,8000,National,Advanced,Easy,단색,5.05
47,8000,National,Advanced,Easy,풀컬러,5.61
47,8000,National,Advanced,Medium,단색,5.48
47,8000,National,Advanced,Medium,풀컬러,5.47
47,8000,National,Advanced,Hard,단색,6.05
47,8000,National,Advanced,Hard,풀컬러,6.69
47,10000,Local,Basic,Easy,단색,3.4
47,10000,Local,Basic,Easy,풀컬러,4.1
47,10000,Local,Basic,Medium,단색,3.6
47,10000,Local,Basic,Medium,풀컬러,4.32
47,10000,Local,Basic,Hard,단색,3.86
47,10000,Local,Basic,Hard,풀컬러,4.67
47,10000,Local,Advanced,Easy,단색,4.17
47,10000,Local,Advanced,Easy,풀컬러,5.19
47,10000,Local,Advanced,Medium,단색,4.46
47,10000,Local,Advanced,Medium,풀컬러,4.82
47,10000,Local,Advanced,Hard,단색,4.93
47,10000,Local,Advanced,Hard,풀컬러,4.8
47,10000,National,Basic,Easy,단색,4.54
47,10000,National,Basic,Easy,풀컬러,5.51
47,10000,National,Basic,Medium,단색,4.45
47,10000,National,Basic,Medium,풀컬러,5.42
47,10000,National,Basic,Hard,단색,5.03
47,10000,National,Basic,Hard,풀컬러,5.26
47,10000,National,Advanced,Easy,단색,5.24
47,10000,National,Advanced,Easy,풀컬러,5.88
47,10000,National,Advanced,Medium,단색,5.2
47,10000,National,Advanced,Medium,풀컬러,6.71
47,10000,National,Advanced,Hard,단색,5.34
47,10000,National,Advanced,Hard,풀컬러,6.52
47,12000,Local,Basic,Easy,단색,3.25
47,12000,Local,Basic,Easy,풀컬러,3.74
47,12000,Local,Basic,Medium,단색,3.5
47,12000,Local,Basic,Medium,풀컬러,4.36
47,12000,Local,Basic,Hard,단색,3.94
47,12000,Local,Basic,Hard,풀컬러,4.83
47,12000,Local,Advanced,Easy,단색,4.95
47,12000,Local,Advanced,Easy,풀컬러,4.84
47,12000,Local,Advanced,Medium,단색,3.97
47,12000,Local,Advanced,Medium,풀컬러,5.0
47,12000,Local,Advanced,Hard,단색,4.29
47,12000,Local,Advanced,Hard,풀컬러,5.34
47,12000,National,Basic,Easy,단색,4.07
47,12000,National,Basic,Easy,풀컬러,5.83
47,12000,National,Basic,Medium,단색,4.81
47,12000,National,Basic,Medium,풀컬러,4.72
47,12000,National,Basic,Hard,단색,4.54
47,12000,National,Basic,Hard,풀컬러,5.67
47,12000,National,Advanced,Easy,단색,5.51
47,12000,National,Advanced,Easy,풀컬러,5.44
47,12000,National,Advanced,Medium,단색,5.47
47,12000,National,Advanced,Medium,풀컬러,5.34
47,12000,National,Advanced,Hard,단색,5.43
47,12000,National,Advanced,Hard,풀컬러,6.46
47,14000,Local,Basic,Easy,단색,3.04
47,14000,Local,Basic,Easy,풀컬러,3.47
47,14000,Local,Basic,Medium,단색,3.35
47,14000,Local,Basic,Medium,풀컬러,3.84
47,14000,Local,Basic,Hard,단색,3.7
47,14000,Local,Basic,Hard,풀컬러,3.95
47,14000,Local,Advanced,Easy,단색,3.67
47,14000,Local,Advanced,Easy,풀컬러,4.01
47,14000,Local,Advanced,Medium,단색,4.06
47,14000,Local,Advanced,Medium,풀컬러,4.67
47,14000,Local,Advanced,Hard,단색,3.85
47,14000,Local,Advanced,Hard,풀컬러,4.98
47,14000,National,Basic,Easy,단색,4.65
47,14000,National,Basic,Easy,풀컬러,4.96
47,14000,National,Basic,Medium,단색,4.52
47,14000,National,Basic,Medium,풀컬러,5.2
47,14000,National,Basic,Hard,단색,4.28
47,14000,National,Basic,Hard,풀컬러,5.94
47,14000,National,Advanced,Easy,단색,4.9
47,14000,National,Advanced,Easy,풀컬러,5.92
47,14000,National,Advanced,Medium,단색,5.37
47,14000,National,Advanced,Medium,풀컬러,5.78
47,14000,National,Advanced,Hard,단색,5.52
47,14000,National,Advanced,Hard,풀컬러,6.09
47,16000,Local,Basic,Easy,단색,2.62
47,16000,Local,Basic,Easy,풀컬러,3.67
47,16000,Local,Basic,Medium,단색,2.96
47,16000,Local,Basic,Medium,풀컬러,3.74
47,16000,Local,Basic,Hard,단색,2.96
47,16000,Local,Basic,Hard,풀컬러,4.41
47,16000,Local,Advanced,Easy,단색,4.23
47,16000,Local,Advanced,Easy,풀컬러,4.77
47,16000,Local,Advanced,Medium,단색,4.23
47,16000,Local,Advanced,Medium,풀컬러,4.47
47,16000,Local,Advanced,Hard,단색,3.86
47,16000,Local,Advanced,Hard,풀컬러,4.54
47,16000,National,Basic,Easy,단색,4.42
47,16000,National,Basic,Easy,풀컬러,4.99
47,16000,National,Basic,Medium,단색,4.31
47,16000,National,Basic,Medium,풀컬러,5.41
47,16000,National,Basic,Hard,단색,4.65
47,16000,National,Basic,Hard,풀컬러,4.97
47,16000,National,Advanced,Easy,단색,4.73
47,16000,National,Advanced,Easy,풀컬러,5.82
47,16000,National,Advanced,Medium,단색,5.34
47,16000,National,Advanced,Medium,풀컬러,5.89
47,16000,National,Advanced,Hard,단색,5.8
47,16000,National,Advanced,Hard,풀컬러,6.41
47,18000,Local,Basic,Easy,단색,3.02
47,18000,Local,Basic,Easy,풀컬러,3.38
47,18000,Local,Basic,Medium,단색,2.59
47,18000,Local,Basic,Medium,풀컬러,3.61
47,18000,Local,Basic,Hard,단색,3.41
47,18000,Local,Basic,Hard,풀컬러,4.48
47,18000,Local,Advanced,Easy,단색,3.71
47,18000,Local,Advanced,Easy,풀컬러,4.68
47,18000,Local,Advanced,Medium,단색,3.61
47,18000,Local,Advanced,Medium,풀컬러,4.62
47,18000,Local,Advanced,Hard,단색,4.13
47,18000,Local,Advanced,Hard,풀컬러,4.04
47,18000,National,Basic,Easy,단색,3.99
47,18000,National,Basic,Easy,풀컬러,5.1
47,18000,National,Basic,Medium,단색,4.3
47,18000,National,Basic,Medium,풀컬러,4.56
47,18000,National,Basic,Hard,단색,3.69
47,18000,National,Basic,Hard,풀컬러,5.01
47,18000,National,Advanced,Easy,단색,4.8
47,18000,National,Advanced,Easy,풀컬러,5.25
47,18000,National,Advanced,Medium,단색,4.96
47,18000,National,Advanced,Medium,풀컬러,5.77
47,18000,National,Advanced,Hard,단색,5.32
47,18000,National,Advanced,Hard,풀컬러,5.11
47,20000,Local,Basic,Easy,단색,2.33
47,20000,Local,Basic,Easy,풀컬러,3.4
47,20000,Local,Basic,Medium,단색,3.0
47,20000,Local,Basic,Medium,풀컬러,3.73
47,20000,Local,Basic,Hard,단색,3.17
47,20000,Local,Basic,Hard,풀컬러,3.67
47,20000,Local,Advanced,Easy,단색,3.33
47,20000,Local,Advanced,Easy,풀컬러,3.97
47,20000,Local,Advanced,Medium,단색,3.76
47,20000,Local,Advanced,Medium,풀컬러,4.01
47,20000,Local,Advanced,Hard,단색,3.98
47,20000,Local,Advanced,Hard,풀컬러,4.55
47,20000,National,Basic,Easy,단색,3.99
47,20000,National,Basic,Easy,풀컬러,4.52
47,20000,National,Basic,Medium,단색,3.7
47,20000,National,Basic,Medium,풀컬러,4.62
47,20000,National,Basic,Hard,단색,4.21
47,20000,National,Basic,Hard,풀컬러,4.31
47,20000,National,Advanced,Easy,단색,4.65
47,20000,National,Advanced,Easy,풀컬러,5.7
47,20000,National,Advanced,Medium,단색,4.98
47,20000,National,Advanced,Medium,풀컬러,5.37
47,20000,National,Advanced,Hard,단색,5.02
47,20000,National,Advanced,Hard,풀컬러,5.55
47,22000,Local,Basic,Easy,단색,2.61
47,22000,Local,Basic,Easy,풀컬러,3.8
47,22000,Local,Basic,Medium,단색,2.96
47,22000,Local,Basic,Medium,풀컬러,3.6
47,22000,Local,Basic,Hard,단색,2.72
47,22000,Local,Basic,Hard,풀컬러,3.87
47,22000,Local,Advanced,Easy,단색,2.76
47,22000,Local,Advanced,Easy,풀컬러,3.97
47,22000,Local,Advanced,Medium,단색,3.54
47,22000,Local,Advanced,Medium,풀컬러,4.36
47,22000,Local,Advanced,Hard,단색,3.77
47,22000,Local,Advanced,Hard,풀컬러,4.43
47,22000,National,Basic,Easy,단색,3.84
47,22000,National,Basic,Easy,풀컬러,4.78
47,22000,National,Basic,Medium,단색,3.71
47,22000,National,Basic,Medium,풀컬러,4.46
47,22000,National,Basic,Hard,단색,4.21
47,22000,National,Basic,Hard,풀컬러,4.97
47,22000,National,Advanced,Easy,단색,4.05
47,22000,National,Advanced,Easy,풀컬러,5.45
47,22000,National,Advanced,Medium,단색,4.93
47,22000,National,Advanced,Medium,풀컬러,5.39
47,22000,National,Advanced,Hard,단색,5.61
47,22000,National,Advanced,Hard,풀컬러,5.41
47,24000,Local,Basic,Easy,단색,2.3
47,24000,Local,Basic,Easy,풀컬러,3.08
47,24000,Local,Basic,Medium,단색,2.48
47,24000,Local,Basic,Medium,풀컬러,3.2
47,24000,Local,Basic,Hard,단색,2.28
47,24000,Local,Basic,Hard,풀컬러,3.33
47,24000,Local,Advanced,Easy,단색,3.08
47,24000,Local,Advanced,Easy,풀컬러,4.27
47,24000,Local,Advanced,Medium,단색,3.87
47,24000,Local,Advanced,Medium,풀컬러,4.4
47,24000,Local,Advanced,Hard,단색,3.17
47,24000,Local,Advanced,Hard,풀컬러,3.99
47,24000,National,Basic,Easy,단색,3.73
47,24000,National,Basic,Easy,풀컬러,5.05
47,24000,National,Basic,Medium,단색,3.83
47,24000,National,Basic,Medium,풀컬러,4.22
47,24000,National,Basic,Hard,단색,3.93
47,24000,National,Basic,Hard,풀컬러,5.04
47,24000,National,Advanced,Easy,단색,4.69
47,24000,National,Advanced,Easy,풀컬러,5.16
47,24000,National,Advanced,Medium,단색,4.79
47,24000,National,Advanced,Medium,풀컬러,4.63
47,24000,National,Advanced,Hard,단색,4.81
47,24000,National,Advanced,Hard,풀컬러,5.78
47,26000,Local,Basic,Easy,단색,2.0
47,26000,Local,Basic,Easy,풀컬러,2.8
47,26000,Local,Basic,Medium,단색,1.79
47,26000,Local,Basic,Medium,풀컬러,3.63
47,26000,Local,Basic,Hard,단색,2.33
47,26000,Local,Basic,Hard,풀컬러,3.43
47,26000,Local,Advanced,Easy,단색,3.13
47,26000,Local,Advanced,Easy,풀컬러,4.21
47,26000,Local,Advanced,Medium,단색,3.0
47,26000,Local,Advanced,Medium,풀컬러,3.69
47,26000,Local,Advanced,Hard,단색,3.3
47,26000,Local,Advanced,Hard,풀컬러,4.44
47,26000,National,Basic,Easy,단색,3.62
47,26000,National,Basic,Easy,풀컬러,4.13
47,26000,National,Basic,Medium,단색,3.31
47,26000,National,Basic,Medium,풀컬러,4.15
47,26000,National,Basic,Hard,단색,4.23
47,26000,National,Basic,Hard,풀컬러,4.62
47,26000,National,Advanced,Easy,단색,4.19
47,26000,National,Advanced,Easy,풀컬러,4.9
47,26000,National,Advanced,Medium,단색,4.5
47,26000,National,Advanced,Medium,풀컬러,5.14
47,26000,National,Advanced,Hard,단색,4.59
47,26000,National,Advanced,Hard,풀컬러,5.82
47,28000,Local,Basic,Easy,단색,2.55
47,28000,Local,Basic,Easy,풀컬러,2.43
47,28000,Local,Basic,Medium,단색,2.28
47,28000,Local,Basic,Medium,풀컬러,2.78
47,28000,Local,Basic,Hard,단색,2.31
47,28000,Local,Basic,Hard,풀컬러,3.3
47,28000,Local,Advanced,Easy,단색,2.72
47,28000,Local,Advanced,Easy,풀컬러,3.68
47,28000,Local,Advanced,Medium,단색,3.09
47,28000,Local,Advanced,Medium,풀컬러,3.8
47,28000,Local,Advanced,Hard,단색,2.89
47,28000,Local,Advanced,Hard,풀컬러,3.72
47,28000,National,Basic,Easy,단색,3.13
47,28000,National,Basic,Easy,풀컬러,4.06
47,28000,National,Basic,Medium,단색,4.25
47,28000,National,Basic,Medium,풀컬러,4.18
47,28000,National,Basic,Hard,단색,3.5
47,28000,National,Basic,Hard,풀컬러,4.71
47,28000,National,Advanced,Easy,단색,4.23
47,28000,National,Advanced,Easy,풀컬러,4.96
47,28000,National,Advanced,Medium,단색,4.78
47,28000,National,Advanced,Medium,풀컬러,5.28
47,28000,National,Advanced,Hard,단색,4.4
47,28000,National,Advanced,Hard,풀컬러,5.19
48,8000,Local,Basic,Easy,단색,3.47
48,8000,Local,Basic,Easy,풀컬러,3.78
48,8000,Local,Basic,Medium,단색,2.77
48,8000,Local,Basic,Medium,풀컬러,3.96
48,8000,Local,Basic,Hard,단색,3.05
48,8000,Local,Basic,Hard,풀컬러,4.83
48,8000,Local,Advanced,Easy,단색,3.62
48,8000,Local,Advanced,Easy,풀컬러,4.52
48,8000,Local,Advanced,Medium,단색,4.09
48,8000,Local,Advanced,Medium,풀컬러,4.59
48,8000,Local,Advanced,Hard,단색,4.12
48,8000,Local,Advanced,Hard,풀컬러,5.0
48,8000,National,Basic,Easy,단색,4.66
48,8000,National,Basic,Easy,풀컬러,5.08
48,8000,National,Basic,Medium,단색,4.74
48,8000,National,Basic,Medium,풀컬러,4.63
48,8000,National,Basic,Hard,단색,4.6
48,8000,National,Basic,Hard,풀컬러,5.19
48,8000,National,Advanced,Easy,단색,5.01
48,8000,National,Advanced,Easy,풀컬러,5.96
48,8000,National,Advanced,Medium,단색,4.93
48,8000,National,Advanced,Medium,풀컬러,5.52
48,8000,National,Advanced,Hard,단색,5.36
48,8000,National,Advanced,Hard,풀컬러,5.31
48,10000,Local,Basic,Easy,단색,2.98
48,10000,Local,Basic,Easy,풀컬러,3.69
48,10000,Local,Basic,Medium,단색,2.87
48,10000,Local,Basic,Medium,풀컬러,4.15
48,10000,Local,Basic,Hard,단색,3.03
48,10000,Local,Basic,Hard,풀컬러,3.99
48,10000,Local,Advanced,Easy,단색,3.84
48,10000,Local,Advanced,Easy,풀컬러,4.83
48,10000,Local,Advanced,Medium,단색,3.85
48,10000,Local,Advanced,Medium,풀컬러,4.81
48,10000,Local,Advanced,Hard,단색,4.26
48,10000,Local,Advanced,Hard,풀컬러,4.77
48,10000,National,Basic,Easy,단색,3.76
48,10000,National,Basic,Easy,풀컬러,4.31
48,10000,National,Basic,Medium,단색,4.22
48,10000,National,Basic,Medium,풀컬러,4.68
48,10000,National,Basic,Hard,단색,4.66
48,10000,National,Basic,Hard,풀컬러,5.27
48,10000,National,Advanced,Easy,단색,4.73
48,10000,National,Advanced,Easy,풀컬러,5.1
48,10000,National,Advanced,Medium,단색,5.04
48,10000,National,Advanced,Medium,풀컬러,5.24
48,10000,National,Advanced,Hard,단색,4.86
48,10000,National,Advanced,Hard,풀컬러,5.45
48,12000,Local,Basic,Easy,단색,2.85
48,12000,Local,Basic,Easy,풀컬러,3.94
48,12000,Local,Basic,Medium,단색,2.99
48,12000,Local,Basic,Medium,풀컬러,3.55
48,12000,Local,Basic,Hard,단색,2.73
48,12000,Local,Basic,Hard,풀컬러,4.05
48,12000,Local,Advanced,Easy,단색,3.35
48,12000,Local,Advanced,Easy,풀컬러,4.32
48,12000,Local,Advanced,Medium,단색,3.58
48,12000,Local,Advanced,Medium,풀컬러,4.64
48,12000,Local,Advanced,Hard,단색,3.84
48,12000,Local,Advanced,Hard,풀컬러,4.57
48,12000,National,Basic,Easy,단색,4.12
48,12000,National,Basic,Easy,풀컬러,5.28
48,12000,National,Basic,Medium,단색,4.34
48,12000,National,Basic,Medium,풀컬러,4.72
48,12000,National,Basic,Hard,단색,4.28
48,12000,National,Basic,Hard,풀컬러,4.79
48,12000,National,Advanced,Easy,단색,4.39
48,12000,National,Advanced,Easy,풀컬러,5.18
48,12000,National,Advanced,Medium,단색,4.55
48,12000,National,Advanced,Medium,풀컬러,5.64
48,12000,National,Advanced,Hard,단색,4.66
48,12000,National,Advanced,Hard,풀컬러,6.04
48,14000,Local,Basic,Easy,단색,2.95
48,14000,Local,Basic,Easy,풀컬러,3.45
48,14000,Local,Basic,Medium,단색,2.83
48,14000,Local,Basic,Medium,풀컬러,3.37
48,14000,Local,Basic,Hard,단색,3.11
48,14000,Local,Basic,Hard,풀컬러,4.07
48,14000,Local,Advanced,Easy,단색,3.22
48,14000,Local,Advanced,Easy,풀컬러,3.68
48,14000,Local,Advanced,Medium,단색,3.74
48,14000,Local,Advanced,Medium,풀컬러,4.34
48,14000,Local,Advanced,Hard,단색,3.39
48,14000,Local,Advanced,Hard,풀컬러,4.22
48,14000,National,Basic,Easy,단색,3.61
48,14000,National,Basic,Easy,풀컬러,4.33
48,14000,National,Basic,Medium,단색,3.87
48,14000,National,Basic,Medium,풀컬러,4.56
48,14000,National,Basic,Hard,단색,3.97
48,14000,National,Basic,Hard,풀컬러,4.62
48,14000,National,Advanced,Easy,단색,4.5
48,14000,National,Advanced,Easy,풀컬러,5.29
48,14000,National,Advanced,Medium,단색,4.57
48,14000,National,Advanced,Medium,풀컬러,5.69
48,14000,National,Advanced,Hard,단색,5.02
48,14000,National,Advanced,Hard,풀컬러,5.07
48,16000,Local,Basic,Easy,단색,2.73
48,16000,Local,Basic,Easy,풀컬러,3.48
48,16000,Local,Basic,Medium,단색,2.54
48,16000,Local,Basic,Medium,풀컬러,2.95
48,16000,Local,Basic,Hard,단색,2.87
48,16000,Local,Basic,Hard,풀컬러,3.59
48,16000,Local,Advanced,Easy,단색,2.93
48,16000,Local,Advanced,Easy,풀컬러,3.56
48,16000,Local,Advanced,Medium,단색,3.34
48,16000,Local,Advanced,Medium,풀컬러,4.03
48,16000,Local,Advanced,Hard,단색,3.44
48,16000,Local,Advanced,Hard,풀컬러,4.27
48,16000,National,Basic,Easy,단색,3.42
48,16000,National,Basic,Easy,풀컬러,4.31
48,16000,National,Basic,Medium,단색,4.01
48,16000,National,Basic,Medium,풀컬러,4.44
48,16000,National,Basic,Hard,단색,3.55
48,16000,National,Basic,Hard,풀컬러,4.6
48,16000,National,Advanced,Easy,단색,4.13
48,16000,National,Advanced,Easy,풀컬러,5.22
48,16000,National,Advanced,Medium,단색,4.65
48,16000,National,Advanced,Medium,풀컬러,4.74
48,16000,National,Advanced,Hard,단색,4.98
48,16000,National,Advanced,Hard,풀컬러,5.11
48,18000,Local,Basic,Easy,단색,2.88
48,18000,Local,Basic,Easy,풀컬러,3.14
48,18000,Local,Basic,Medium,단색,2.13
48,18000,Local,Basic,Medium,풀컬러,2.91
48,18000,Local,Basic,Hard,단색,2.81
48,18000,Local,Basic,Hard,풀컬러,3.34
48,18000,Local,Advanced,Easy,단색,3.08
48,18000,Local,Advanced,Easy,풀컬러,4.34
48,18000,Local,Advanced,Medium,단색,3.0
48,18000,Local,Advanced,Medium,풀컬러,3.97
48,18000,Local,Advanced,Hard,단색,3.83
48,18000,Local,Advanced,Hard,풀컬러,4.23
48,18000,National,Basic,Easy,단색,3.16
48,18000,National,Basic,Easy,풀컬러,4.49
48,18000,National,Basic,Medium,단색,3.39
48,18000,National,Basic,Medium,풀컬러,4.86
48,18000,National,Basic,Hard,단색,3.69
48,18000,National,Basic,Hard,풀컬러,5.53
48,18000,National,Advanced,Easy,단색,4.78
48,18000,National,Advanced,Easy,풀컬러,4.8
48,18000,National,Advanced,Medium,단색,4.45
48,18000,National,Advanced,Medium,풀컬러,5.37
48,18000,National,Advanced,Hard,단색,4.88
48,18000,National,Advanced,Hard,풀컬러,5.47
48,20000,Local,Basic,Easy,단색,2.62
48,20000,Local,Basic,Easy,풀컬러,2.97
48,20000,Local,Basic,Medium,단색,2.24
48,20000,Local,Basic,Medium,풀컬러,3.0
48,20000,Local,Basic,Hard,단색,2.81
48,20000,Local,Basic,Hard,풀컬러,3.42
48,20000,Local,Advanced,Easy,단색,3.04
48,20000,Local,Advanced,Easy,풀컬러,3.95
48,20000,Local,Advanced,Medium,단색,2.43
48,20000,Local,Advanced,Medium,풀컬러,3.9
48,20000,Local,Advanced,Hard,단색,3.31
48,20000,Local,Advanced,Hard,풀컬러,4.51
48,20000,National,Basic,Easy,단색,3.07
48,20000,National,Basic,Easy,풀컬러,4.71
48,20000,National,Basic,Medium,단색,3.65
48,20000,National,Basic,Medium,풀컬러,4.49
48,20000,National,Basic,Hard,단색,4.33
48,20000,National,Basic,Hard,풀컬러,4.71
48,20000,National,Advanced,Easy,단색,4.35
48,20000,National,Advanced,Easy,풀컬러,5.01
48,20000,National,Advanced,Medium,단색,4.18
48,20000,National,Advanced,Medium,풀컬러,5.03
48,20000,National,Advanced,Hard,단색,4.31
48,20000,National,Advanced,Hard,풀컬러,5.23
48,22000,Local,Basic,Easy,단색,1.39
48,22000,Local,Basic,Easy,풀컬러,2.99
48,22000,Local,Basic,Medium,단색,2.15
48,22000,Local,Basic,Medium,풀컬러,2.86
48,22000,Local,Basic,Hard,단색,2.45
48,22000,Local,Basic,Hard,풀컬러,2.73
48,22000,Local,Advanced,Easy,단색,3.37
48,22000,Local,Advanced,Easy,풀컬러,3.53
48,22000,Local,Advanced,Medium,단색,2.84
48,22000,Local,Advanced,Medium,풀컬러,3.38
48,22000,Local,Advanced,Hard,단색,3.1
48,22000,Local,Advanced,Hard,풀컬러,4.28
48,22000,National,Basic,Easy,단색,3.73
48,22000,National,Basic,Easy,풀컬러,4.4
48,22000,National,Basic,Medium,단색,3.68
48,22000,National,Basic,Medium,풀컬러,4.13
48,22000,National,Basic,Hard,단색,3.28
48,22000,National,Basic,Hard,풀컬러,4.38
48,22000,National,Advanced,Easy,단색,4.05
48,22000,National,Advanced,Easy,풀컬러,5.15
48,22000,National,Advanced,Medium,단색,4.31
48,22000,National,Advanced,Medium,풀컬러,5.42
48,22000,National,Advanced,Hard,단색,4.78
48,22000,National,Advanced,Hard,풀컬러,5.0
48,24000,Local,Basic,Easy,단색,1.39
48,24000,Local,Basic,Easy,풀컬러,3.14
48,24000,Local,Basic,Medium,단색,2.44
48,24000,Local,Basic,Medium,풀컬러,2.41
48,24000,Local,Basic,Hard,단색,2.68
48,24000,Local,Basic,Hard,풀컬러,3.14
48,24000,Local,Advanced,Easy,단색,2.68
48,24000,Local,Advanced,Easy,풀컬러,3.91
48,24000,Local,Advanced,Medium,단색,3.13
48,24000,Local,Advanced,Medium,풀컬러,3.72
48,24000,Local,Advanced,Hard,단색,3.07
48,24000,Local,Advanced,Hard,풀컬러,3.91
48,24000,National,Basic,Easy,단색,3.18
48,24000,National,Basic,Easy,풀컬러,4.02
48,24000,National,Basic,Medium,단색,3.13
48,24000,National,Basic,Medium,풀컬러,4.04
48,24000,National,Basic,Hard,단색,3.49
48,24000,National,Basic,Hard,풀컬러,4.15
48,24000,National,Advanced,Easy,단색,4.05
48,24000,National,Advanced,Easy,풀컬러,4.64
48,24000,National,Advanced,Medium,단색,4.26
48,24000,National,Advanced,Medium,풀컬러,4.35
48,24000,National,Advanced,Hard,단색,4.27
48,24000,National,Advanced,Hard,풀컬러,5.08
48,26000,Local,Basic,Easy,단색,1.68
48,26000,Local,Basic,Easy,풀컬러,2.52
48,26000,Local,Basic,Medium,단색,1.39
48,26000,Local,Basic,Medium,풀컬러,2.78
48,26000,Local,Basic,Hard,단색,2.26
48,26000,Local,Basic,Hard,풀컬러,3.02
48,26000,Local,Advanced,Easy,단색,2.78
48,26000,Local,Advanced,Easy,풀컬러,3.34
48,26000,Local,Advanced,Medium,단색,2.71
48,26000,Local,Advanced,Medium,풀컬러,3.42
48,26000,Local,Advanced,Hard,단색,2.97
48,26000,Local,Advanced,Hard,풀컬러,3.1
48,26000,National,Basic,Easy,단색,2.92
48,26000,National,Basic,Easy,풀컬러,4.41
48,26000,National,Basic,Medium,단색,2.55
48,26000,National,Basic,Medium,풀컬러,4.0
48,26000,National,Basic,Hard,단색,3.84
48,26000,National,Basic,Hard,풀컬러,4.21
48,26000,National,Advanced,Easy,단색,3.77
48,26000,National,Advanced,Easy,풀컬러,4.68
48,26000,National,Advanced,Medium,단색,3.89
48,26000,National,Advanced,Medium,풀컬러,4.75
48,26000,National,Advanced,Hard,단색,3.99
48,26000,National,Advanced,Hard,풀컬러,5.27
48,28000,Local,Basic,Easy,단색,2.04
48,28000,Local,Basic,Easy,풀컬러,2.39
48,28000,Local,Basic,Medium,단색,1.29
48,28000,Local,Basic,Medium,풀컬러,2.38
48,28000,Local,Basic,Hard,단색,1.85
48,28000,Local,Basic,Hard,풀컬러,2.88
